1.7094,0.0094507
1.7082,0.0020652
1.7088,0.0051661
1.7077,-0.00077978
1.7079,1.566e-05
1.71,0.010724
1.71,0.0099266
1.7101,0.0089969
1.7102,0.008642
1.7107,0.010561
1.7108,0.0097709
1.7105,0.0073284
1.7096,0.001965
1.7093,0.00010372
1.7098,0.0031061
1.71,0.0033349
1.7084,-0.0051051
1.7077,-0.0080967
1.708,-0.0055296
1.7075,-0.0074914
1.7077,-0.0056086
1.7078,-0.004715
1.7088,0.00074667
1.7089,0.0012462
1.7077,-0.0047102
1.7067,-0.0094041
1.7057,-0.01364
1.7068,-0.006828
1.7073,-0.0034386
1.7061,-0.0091042
1.7057,-0.01055
1.7045,-0.015472
1.7042,-0.015205
1.7037,-0.016174
1.7044,-0.011071
1.7045,-0.0092308
1.704,-0.011295
1.7054,-0.0027854
1.7061,0.0012045
1.7067,0.0040192
1.7079,0.0095197
1.7071,0.0044129
1.7082,0.0096163
1.7085,0.010544
1.7087,0.0099947
1.7072,0.0017991
1.7061,-0.0039028
1.7055,-0.0070225
1.7048,-0.0098155
1.7038,-0.013553
1.7053,-0.0047779
1.7048,-0.0070255
1.7054,-0.003133
1.7047,-0.006151
1.7047,-0.0056091
1.7041,-0.008
1.7035,-0.010405
1.7048,-0.0024671
1.704,-0.0064806
1.7041,-0.0051078
1.7052,0.00080901
1.7046,-0.0021178
1.7047,-0.0014732
1.7042,-0.0038807
1.7057,0.0039922
1.7052,0.00116
1.7059,0.0044196
1.7071,0.0098711
1.7076,0.011813
1.7083,0.014019
1.7073,0.0076544
1.7062,0.0010159
1.7074,0.0071689
1.708,0.0095364
1.7069,0.002851
1.7066,0.0011634
1.7055,-0.0046343
1.7067,0.0022053
1.7059,-0.0023255
1.7064,0.00032826
1.7076,0.0062917
1.7065,0.00012583
1.7076,0.0060012
1.7081,0.0075412
1.7082,0.0075435
1.7093,0.012239
1.7096,0.012794
1.7105,0.016078
1.7105,0.014424
1.709,0.0051338
1.7097,0.0082829
1.7084,0.00057282
1.7086,0.0019616
1.7088,0.0024167
1.7088,0.0020589
1.7095,0.0056222
1.7077,-0.0039565
1.7067,-0.0086956
1.7067,-0.007849
1.7062,-0.0096218
1.7053,-0.013378
1.7042,-0.017182
1.7043,-0.015176
1.7049,-0.010669
1.7046,-0.010853
1.7054,-0.0059916
1.7058,-0.0031052
1.707,0.003307
1.7061,-0.0015307
1.7073,0.0043949
1.7079,0.0069501
1.7081,0.0074091
1.709,0.011407
1.7092,0.011348
1.7094,0.011117
1.7097,0.011392
1.7082,0.0027237
1.7077,-0.00034533
1.708,0.0011242
1.7066,-0.0056516
1.7076,-7.364e-06
1.7049,-0.013777
1.7061,-0.0062062
1.7067,-0.0029451
1.7071,-0.00032076
1.7081,0.0047983
1.7071,-0.0011132
1.7081,0.0040879
1.7071,-0.0011469
1.7074,0.00022582
1.7082,0.0044131
1.7071,-0.0016974
1.7062,-0.0058329
1.7066,-0.0034282
1.7068,-0.0021923
1.7078,0.0033315
1.7083,0.005385
1.7071,-0.0010532
1.7079,0.0030353
1.7081,0.0035439
1.7089,0.0076724
1.7076,0.00010566
1.7085,0.0047401
1.7085,0.0042828
1.7092,0.0070589
1.7079,2.5212e-05
1.7068,-0.0056289
1.7078,3.732e-05
1.7078,-0.00016104
1.7074,-0.0019388
1.7063,-0.0071473
1.7052,-0.012151
1.7066,-0.0040252
1.7072,-0.00060354
1.7066,-0.0035937
1.707,-0.00085625
1.7069,-0.0012957
1.708,0.0040947
1.7084,0.0060669
1.7085,0.0056647
1.7089,0.0072534
1.7091,0.0074458
1.7112,0.017646
1.7127,0.023144
1.7122,0.018484
1.7141,0.026129
1.7149,0.027734
1.7163,0.031579
1.7168,0.030933
1.717,0.028987
1.7177,0.029614
1.7176,0.025958
1.7197,0.033972
1.7211,0.037625
1.7234,0.045885
1.7249,0.048843
1.7269,0.053797
1.729,0.059057
1.7304,0.059937
1.7315,0.059387
1.7344,0.068229
1.7376,0.077393
1.7385,0.074141
1.7416,0.08239
1.7433,0.082863
1.7466,0.091187
1.7505,0.10153
1.7547,0.11275
1.7573,0.1146
1.7604,0.11872
1.7625,0.11728
1.764,0.11271
1.7669,0.11614
1.769,0.11512
1.7714,0.11575
1.7738,0.11599
1.776,0.11508
1.7797,0.12251
1.7824,0.12388
1.786,0.12917
1.7889,0.13085
1.7926,0.13665
1.798,0.14993
1.8003,0.14627
1.802,0.14042
1.8052,0.14228
1.807,0.13682
1.8095,0.13572
1.8122,0.13578
1.8126,0.12371
1.8165,0.13126
1.8183,0.12679
1.8196,0.1208
1.8225,0.1232
1.8232,0.11408
1.8282,0.12804
1.8314,0.13147
1.8365,0.14376
1.8401,0.14737
1.8437,0.15084
1.848,0.1574
1.8523,0.16305
1.8558,0.16416
1.8589,0.1634
1.8638,0.17161
1.8689,0.17996
1.8723,0.17939
1.8749,0.17389
1.8808,0.18635
1.8847,0.18725
1.8895,0.19288
1.8945,0.19829
1.9,0.20616
1.9047,0.20937
1.9102,0.21583
1.9151,0.21899
1.9171,0.20675
1.9222,0.21166
1.9264,0.21156
1.932,0.21849
1.9357,0.21511
1.9383,0.20636
1.9428,0.20808
1.9468,0.2075
1.951,0.20747
1.9555,0.20963
1.9597,0.20932
1.9635,0.2074
1.9682,0.21014
1.9715,0.20597
1.9773,0.21423
1.9807,0.20973
1.9852,0.21131
1.9892,0.20997
1.9914,0.20027
1.9968,0.20692
2.0009,0.20713
2.0045,0.20401
2.008,0.20145
2.0116,0.1993
2.0177,0.21001
2.0219,0.20968
2.0273,0.2161
2.0327,0.22137
2.0383,0.22745
2.0445,0.2356
2.0493,0.23611
2.0554,0.24317
2.0604,0.24366
2.0634,0.23423
2.0696,0.24179
2.073,0.23477
2.0769,0.23063
2.0822,0.2344
2.0895,0.24734
2.0932,0.24128
2.0962,0.23187
2.1019,0.23722
2.1049,0.22852
2.1101,0.23158
2.1114,0.21485
2.114,0.20601
2.1176,0.20345
2.1193,0.19128
2.1247,0.19923
2.1267,0.18909
2.1305,0.18948
2.136,0.19817
2.1387,0.19172
2.1415,0.18646
2.1436,0.17813
2.1457,0.17081
2.1503,0.17671
2.1534,0.17476
2.1541,0.16054
2.1598,0.17309
2.1628,0.17066
2.1683,0.18105
2.1716,0.17956
2.1748,0.17737
2.1809,0.19076
2.1842,0.188
2.1899,0.19805
2.194,0.19829
2.1983,0.20036
2.2038,0.20801
2.2072,0.20374
2.2117,0.20621
2.2152,0.20315
2.2185,0.19895
2.2244,0.20856
2.229,0.21077
2.2335,0.21226
2.237,0.20881
2.2403,0.20443
2.2467,0.2157
2.2506,0.21368
2.2561,0.2198
2.2594,0.21432
2.2657,0.22488
2.2697,0.22213
2.2732,0.21721
2.2795,0.22739
2.2836,0.22519
2.2909,0.23916
2.294,0.23065
2.2993,0.23437
2.3041,0.23454
2.3066,0.22374
2.3114,0.22534
2.3152,0.22193
2.3194,0.22055
2.3267,0.23514
2.3314,0.23498
2.3359,0.23428
2.3394,0.22811
2.3425,0.22046
2.3486,0.22941
2.3532,0.22917
2.3562,0.22112
2.3624,0.23034
2.3646,0.21799
2.37,0.22351
2.373,0.21588
2.3737,0.19747
2.3787,0.20309
2.3816,0.19674
2.3858,0.1984
2.3888,0.19361
2.3913,0.18623
2.3952,0.18743
2.3979,0.18209
2.4024,0.18656
2.4054,0.18291
2.407,0.17222
2.4131,0.18573
2.4157,0.17986
2.4187,0.17682
2.4217,0.17454
2.4244,0.17015
2.4296,0.17957
2.4333,0.18001
2.4396,0.1937
2.4408,0.17992
2.4474,0.19549
2.4505,0.19124
2.453,0.1844
2.4573,0.1874
2.4592,0.17823
2.4639,0.18398
2.4661,0.17666
2.4688,0.17221
2.4732,0.17731
2.4762,0.17424
2.4802,0.17675
2.4826,0.1711
2.4836,0.15903
2.4903,0.17673
2.4933,0.17413
2.4958,0.16889
2.5002,0.17417
2.5031,0.17107
2.5078,0.17789
2.5109,0.1754
2.5118,0.16194
2.5173,0.17357
2.5194,0.16687
2.5253,0.17971
2.5285,0.17778
2.5311,0.17303
2.5366,0.18296
2.5391,0.17729
2.5439,0.1839
2.5435,0.16306
2.5463,0.16077
2.553,0.17855
2.556,0.17563
2.5628,0.19217
2.5674,0.19585
2.5701,0.18995
2.576,0.20065
2.5809,0.20509
2.5834,0.1969
2.5892,0.20643
2.5917,0.19809
2.5968,0.20371
2.5983,0.19078
2.6041,0.20079
2.6062,0.19112
2.6115,0.19836
2.6147,0.19449
2.6162,0.1823
2.6215,0.19094
2.6223,0.1755
2.6273,0.18308
2.6287,0.17161
2.6288,0.15496
2.6334,0.16216
2.6352,0.15531
2.6376,0.15137
2.6391,0.14361
2.6421,0.14439
2.6479,0.15914
2.6521,0.1644
2.6536,0.15526
2.659,0.16707
2.6609,0.1596
2.6675,0.17703
2.6707,0.17537
2.673,0.16889
2.6795,0.18494
2.6822,0.17982
2.6897,0.1995
2.6931,0.19672
2.6975,0.19876
2.7048,0.21609
2.7097,0.21898
2.7187,0.24208
2.7233,0.24102
2.7271,0.23564
2.7339,0.24631
2.7378,0.24103
2.7406,0.23097
2.7449,0.22931
2.7469,0.21646
2.7496,0.20787
2.7537,0.2078
2.7566,0.20145
2.7621,0.20895
2.7634,0.19435
2.7697,0.20641
2.7749,0.21195
2.7811,0.22202
2.783,0.20886
2.7896,0.22133
2.7898,0.19956
2.7896,0.17832
2.7924,0.17443
2.7937,0.16353
2.7971,0.16399
2.7984,0.15419
2.7979,0.13594
2.8014,0.13988
2.8016,0.12643
2.8024,0.11789
2.8029,0.10867
2.8027,0.096629
2.8037,0.091827
2.8015,0.071264
2.7995,0.053922
2.7994,0.047949
2.7963,0.027233
2.7984,0.035319
2.7974,0.026716
2.7969,0.021358
2.7993,0.031118
2.797,0.016565
2.7978,0.018888
2.7967,0.011226
2.7946,-0.00072357
2.7967,0.010183
2.7956,0.0034452
2.7969,0.0096985
2.7957,0.0026453
2.7937,-0.0075178
2.7962,0.0058299
2.7952,3.7132e-05
2.7952,0.0003564
2.7942,-0.0047422
2.7929,-0.011039
2.7944,-0.0022213
2.7936,-0.0060837
2.7904,-0.021887
2.7918,-0.012555
2.7941,0.00044031
2.7934,-0.003146
2.7912,-0.0141
