%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetometer.x,field.magnetometer.y,field.magnetometer.z,field.pressure,field.temperature
1506925620387244927,37892,1506925620338364000,imu0,0.0,0.0,0.0,0.0,0.00488692190558,-0.000698131700798,0.00767944870878,0.253338458333,-9.610517,-0.2941995,-0.624428571429,0.187142857143,0.0394285714286,1006.32,0.0
1506925620387251867,37893,1506925620343364000,imu0,0.0,0.0,0.0,0.0,0.00209439510239,0.0013962634016,0.00628318530718,0.286027291667,-9.610517,-0.269682875,-0.628571428571,0.189142857143,0.0371428571429,1006.22,0.0
1506925620387255617,37894,1506925620348364000,imu0,0.0,0.0,0.0,0.0,-0.000698131700798,-0.000698131700798,0.00628318530718,0.269682875,-9.65955025,-0.269682875,-0.628571428571,0.189142857143,0.0371428571429,1006.22,0.0
1506925620387313517,37895,1506925620353364000,imu0,0.0,0.0,0.0,0.0,0.0,-0.00349065850399,0.00837758040957,0.261510666667,-9.65137804167,-0.310543916667,-0.628571428571,0.189142857143,0.0371428571429,1006.22,0.0
1506925620387334214,37896,1506925620358364000,imu0,0.0,0.0,0.0,0.0,0.00488692190558,0.0013962634016,0.00837758040957,0.277855083333,-9.61868920833,-0.302371708333,-0.628571428571,0.189142857143,0.0371428571429,1006.22,0.0
1506925620387338577,37897,1506925620363364000,imu0,0.0,0.0,0.0,0.0,0.00767944870878,-0.000698131700798,0.00698131700798,0.261510666667,-9.64320583333,-0.302371708333,-0.618714285714,0.183285714286,0.0391428571429,1006.26,0.0
1506925620387342578,37898,1506925620368364000,imu0,0.0,0.0,0.0,0.0,0.00767944870878,-0.00349065850399,0.00698131700798,0.261510666667,-9.59417258333,-0.286027291667,-0.618714285714,0.183285714286,0.0391428571429,1006.26,0.0
1506925620437724453,37899,1506925620373364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,0.00209439510239,0.00907571211037,0.261510666667,-9.62686141667,-0.261510666667,-0.618714285714,0.183285714286,0.0391428571429,1006.26,0.0
1506925620437734628,37900,1506925620378364000,imu0,0.0,0.0,0.0,0.0,0.00349065850399,0.000698131700798,0.00907571211037,0.253338458333,-9.61868920833,-0.2941995,-0.618714285714,0.183285714286,0.0391428571429,1006.26,0.0
1506925620437738060,37901,1506925620383364000,imu0,0.0,0.0,0.0,0.0,0.00279252680319,0.00279252680319,0.00349065850399,0.261510666667,-9.66772245833,-0.261510666667,-0.624714285714,0.187285714286,0.0394285714286,1006.3,0.0
1506925620437753358,37902,1506925620388364000,imu0,0.0,0.0,0.0,0.0,0.00628318530718,0.0013962634016,0.00837758040957,0.24516625,-9.61868920833,-0.269682875,-0.624714285714,0.187285714286,0.0394285714286,1006.3,0.0
1506925620437773027,37903,1506925620393364000,imu0,0.0,0.0,0.0,0.0,0.00279252680319,0.0013962634016,0.00628318530718,0.277855083333,-9.610517,-0.24516625,-0.624714285714,0.187285714286,0.0394285714286,1006.3,0.0
1506925620437776963,37904,1506925620398364000,imu0,0.0,0.0,0.0,0.0,-0.000698131700798,0.00279252680319,0.00977384381117,0.277855083333,-9.635033625,-0.261510666667,-0.624714285714,0.187285714286,0.0394285714286,1006.3,0.0
1506925620437788482,37905,1506925620403364000,imu0,0.0,0.0,0.0,0.0,0.00349065850399,0.00349065850399,0.00837758040957,0.302371708333,-9.61868920833,-0.277855083333,-0.618571428571,0.183285714286,0.0367142857143,1006.16,0.0
1506925620437792729,37906,1506925620408364000,imu0,0.0,0.0,0.0,0.0,0.00488692190558,-0.00279252680319,0.00279252680319,0.261510666667,-9.62686141667,-0.277855083333,-0.618571428571,0.183285714286,0.0367142857143,1006.16,0.0
1506925620437795443,37907,1506925620413364000,imu0,0.0,0.0,0.0,0.0,0.00349065850399,-0.00209439510239,0.00767944870878,0.261510666667,-9.64320583333,-0.2941995,-0.618571428571,0.183285714286,0.0367142857143,1006.16,0.0
1506925620437797949,37908,1506925620418364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,-0.00418879020479,0.010471975512,0.286027291667,-9.56148375,-0.277855083333,-0.618571428571,0.187285714286,0.037,1006.24,0.0
1506925620487345890,37909,1506925620423364000,imu0,0.0,0.0,0.0,0.0,-0.0013962634016,0.00209439510239,0.00698131700798,0.286027291667,-9.57782816667,-0.269682875,-0.622714285714,0.187285714286,0.037,1006.24,0.0
1506925620487359517,37910,1506925620428364000,imu0,0.0,0.0,0.0,0.0,-0.00209439510239,0.000698131700798,0.010471975512,0.277855083333,-9.65137804167,-0.24516625,-0.622714285714,0.187285714286,0.037,1006.24,0.0
1506925620487368023,37911,1506925620433364000,imu0,0.0,0.0,0.0,0.0,0.00349065850399,0.0,0.00767944870878,0.236994041667,-9.610517,-0.236994041667,-0.622714285714,0.187285714286,0.037,1006.24,0.0
1506925620487387840,37912,1506925620438364000,imu0,0.0,0.0,0.0,0.0,0.00279252680319,-0.000698131700798,0.00767944870878,0.253338458333,-9.684066875,-0.253338458333,-0.624714285714,0.187285714286,0.037,1006.26,0.0
1506925620487392924,37913,1506925620443364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,-0.0013962634016,0.00837758040957,0.277855083333,-9.635033625,-0.302371708333,-0.624714285714,0.187285714286,0.037,1006.26,0.0
1506925620487414456,37914,1506925620448364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,0.000698131700798,0.00977384381117,0.261510666667,-9.62686141667,-0.286027291667,-0.624714285714,0.187285714286,0.037,1006.26,0.0
1506925620487419337,37915,1506925620453364000,imu0,0.0,0.0,0.0,0.0,0.00418879020479,0.0,0.00837758040957,0.253338458333,-9.65137804167,-0.318716125,-0.624714285714,0.187285714286,0.037,1006.26,0.0
1506925620487423750,37916,1506925620458364000,imu0,0.0,0.0,0.0,0.0,0.000698131700798,-0.00349065850399,0.00628318530718,0.269682875,-9.59417258333,-0.286027291667,-0.618571428571,0.183285714286,0.0367142857143,1006.32,0.0
1506925620487455694,37917,1506925620463364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,0.0013962634016,0.00488692190558,0.228821833333,-9.62686141667,-0.286027291667,-0.618571428571,0.183285714286,0.0367142857143,1006.32,0.0
1506925620487463175,37918,1506925620468364000,imu0,0.0,0.0,0.0,0.0,0.00767944870878,0.0,0.00837758040957,0.228821833333,-9.61868920833,-0.286027291667,-0.618571428571,0.183285714286,0.0367142857143,1006.32,0.0
1506925620537018311,37919,1506925620473364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,0.0,0.00767944870878,0.253338458333,-9.61868920833,-0.236994041667,-0.618571428571,0.183285714286,0.0367142857143,1006.32,0.0
1506925620537031637,37920,1506925620478364000,imu0,0.0,0.0,0.0,0.0,0.00488692190558,-0.00209439510239,0.00558505360638,0.253338458333,-9.60234479167,-0.24516625,-0.624714285714,0.185285714286,0.0394285714286,1006.26,0.0
1506925620537036325,37921,1506925620483364000,imu0,0.0,0.0,0.0,0.0,0.00488692190558,-0.00279252680319,0.00558505360638,0.253338458333,-9.60234479167,-0.302371708333,-0.624714285714,0.185285714286,0.0394285714286,1006.26,0.0
1506925620537040693,37922,1506925620488364000,imu0,0.0,0.0,0.0,0.0,0.000698131700798,0.00558505360638,0.00418879020479,0.2941995,-9.64320583333,-0.253338458333,-0.624714285714,0.185285714286,0.0394285714286,1006.26,0.0
1506925620537044911,37923,1506925620493364000,imu0,0.0,0.0,0.0,0.0,0.000698131700798,0.0013962634016,0.00279252680319,0.277855083333,-9.67589466667,-0.286027291667,-0.624714285714,0.185285714286,0.0394285714286,1006.26,0.0
1506925620537067178,37924,1506925620498364000,imu0,0.0,0.0,0.0,0.0,0.00279252680319,0.0013962634016,0.0111701072128,0.236994041667,-9.610517,-0.253338458333,-0.620428571429,0.185285714286,0.0368571428571,1006.24,0.0
1506925620537074579,37925,1506925620503364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,0.00209439510239,0.0111701072128,0.236994041667,-9.64320583333,-0.277855083333,-0.620428571429,0.185285714286,0.0368571428571,1006.24,0.0
1506925620537115270,37926,1506925620508364000,imu0,0.0,0.0,0.0,0.0,0.00767944870878,0.0013962634016,0.00907571211037,0.24516625,-9.60234479167,-0.310543916667,-0.620428571429,0.185285714286,0.0368571428571,1006.24,0.0
1506925620537119467,37927,1506925620513364000,imu0,0.0,0.0,0.0,0.0,0.00349065850399,-0.00209439510239,0.00628318530718,0.24516625,-9.60234479167,-0.286027291667,-0.620428571429,0.185285714286,0.0368571428571,1006.24,0.0
1506925620537138313,37928,1506925620518364000,imu0,0.0,0.0,0.0,0.0,0.0,0.00209439510239,0.00558505360638,0.261510666667,-9.54513933333,-0.310543916667,-0.622714285714,0.185285714286,0.0394285714286,1006.38,0.0
1506925620587066623,37929,1506925620523364000,imu0,0.0,0.0,0.0,0.0,0.00698131700798,0.00209439510239,0.00558505360638,0.261510666667,-9.59417258333,-0.277855083333,-0.622714285714,0.185285714286,0.0394285714286,1006.38,0.0
1506925620587074801,37930,1506925620528364000,imu0,0.0,0.0,0.0,0.0,0.00767944870878,0.0013962634016,0.00767944870878,0.286027291667,-9.65137804167,-0.269682875,-0.622714285714,0.185285714286,0.0394285714286,1006.38,0.0
1506925620587079283,37931,1506925620533364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,-0.00279252680319,0.00767944870878,0.261510666667,-9.59417258333,-0.302371708333,-0.622714285714,0.185285714286,0.0394285714286,1006.38,0.0
1506925620587121417,37932,1506925620538364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,0.0,0.00418879020479,0.204305208333,-9.60234479167,-0.228821833333,-0.626714285714,0.187285714286,0.037,1006.16,0.0
1506925620587127378,37933,1506925620543364000,imu0,0.0,0.0,0.0,0.0,0.0013962634016,-0.00279252680319,0.00907571211037,0.253338458333,-9.67589466667,-0.277855083333,-0.626714285714,0.187285714286,0.037,1006.16,0.0
1506925620587131814,37934,1506925620548364000,imu0,0.0,0.0,0.0,0.0,0.0013962634016,-0.00279252680319,0.00767944870878,0.261510666667,-9.65137804167,-0.277855083333,-0.626714285714,0.187285714286,0.037,1006.16,0.0
1506925620587135765,37935,1506925620553364000,imu0,0.0,0.0,0.0,0.0,0.0013962634016,-0.00279252680319,0.00349065850399,0.253338458333,-9.66772245833,-0.24516625,-0.626714285714,0.187285714286,0.037,1006.16,0.0
1506925620587142693,37936,1506925620558364000,imu0,0.0,0.0,0.0,0.0,0.00698131700798,-0.0013962634016,0.00698131700798,0.261510666667,-9.62686141667,-0.269682875,-0.620571428571,0.183285714286,0.0342857142857,1006.24,0.0
1506925620587146470,37937,1506925620563364000,imu0,0.0,0.0,0.0,0.0,0.010471975512,-0.0013962634016,0.00837758040957,0.277855083333,-9.64320583333,-0.269682875,-0.620571428571,0.183285714286,0.0342857142857,1006.24,0.0
1506925620587149421,37938,1506925620568364000,imu0,0.0,0.0,0.0,0.0,0.000698131700798,-0.00209439510239,0.00907571211037,0.269682875,-9.635033625,-0.277855083333,-0.620571428571,0.183285714286,0.0342857142857,1006.24,0.0
1506925620636992205,37939,1506925620573364000,imu0,0.0,0.0,0.0,0.0,-0.0013962634016,-0.0013962634016,0.00698131700798,0.310543916667,-9.684066875,-0.277855083333,-0.620571428571,0.183285714286,0.0342857142857,1006.24,0.0
1506925620637003839,37940,1506925620578364000,imu0,0.0,0.0,0.0,0.0,0.00279252680319,0.0,0.0111701072128,0.269682875,-9.49610608333,-0.269682875,-0.624428571429,0.187142857143,0.037,1006.22,0.0
1506925620637022010,37941,1506925620583364000,imu0,0.0,0.0,0.0,0.0,0.00767944870878,-0.0013962634016,0.0125663706144,0.220649625,-9.55331154167,-0.302371708333,-0.624428571429,0.187142857143,0.037,1006.22,0.0
1506925620637026695,37942,1506925620588364000,imu0,0.0,0.0,0.0,0.0,0.00977384381117,-0.00349065850399,0.00558505360638,0.187960791667,-9.52062270833,-0.2941995,-0.624428571429,0.187142857143,0.037,1006.22,0.0
1506925620637038850,37943,1506925620593364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,-0.00349065850399,0.00698131700798,0.253338458333,-9.684066875,-0.310543916667,-0.624428571429,0.187142857143,0.037,1006.22,0.0
1506925620637042615,37944,1506925620598364000,imu0,0.0,0.0,0.0,0.0,0.00488692190558,0.000698131700798,0.00488692190558,0.24516625,-9.64320583333,-0.261510666667,-0.624428571429,0.185285714286,0.037,1006.24,0.0
1506925620637052834,37945,1506925620603364000,imu0,0.0,0.0,0.0,0.0,0.00279252680319,0.00209439510239,0.00698131700798,0.277855083333,-9.65955025,-0.253338458333,-0.624428571429,0.185285714286,0.037,1006.24,0.0
1506925620637056850,37946,1506925620608364000,imu0,0.0,0.0,0.0,0.0,0.00488692190558,0.000698131700798,0.00628318530718,0.302371708333,-9.59417258333,-0.236994041667,-0.624428571429,0.185285714286,0.037,1006.24,0.0
1506925620637064855,37947,1506925620613364000,imu0,0.0,0.0,0.0,0.0,0.00418879020479,0.000698131700798,0.00558505360638,0.318716125,-9.61868920833,-0.302371708333,-0.624428571429,0.185285714286,0.037,1006.24,0.0
1506925620637080260,37948,1506925620618364000,imu0,0.0,0.0,0.0,0.0,0.00349065850399,0.0,0.00767944870878,0.318716125,-9.65137804167,-0.310543916667,-0.622714285714,0.183285714286,0.0368571428571,1006.34,0.0
1506925620687088906,37949,1506925620623364000,imu0,0.0,0.0,0.0,0.0,0.000698131700798,-0.00209439510239,0.0125663706144,0.302371708333,-9.635033625,-0.269682875,-0.622714285714,0.183285714286,0.0368571428571,1006.34,0.0
1506925620687100539,37950,1506925620628364000,imu0,0.0,0.0,0.0,0.0,-0.00279252680319,-0.00418879020479,0.0111701072128,0.253338458333,-9.61868920833,-0.302371708333,-0.622714285714,0.183285714286,0.0368571428571,1006.34,0.0
1506925620687108862,37951,1506925620633364000,imu0,0.0,0.0,0.0,0.0,0.00698131700798,-0.00418879020479,0.0118682389136,0.228821833333,-9.61868920833,-0.302371708333,-0.622714285714,0.183285714286,0.037,1006.24,0.0
1506925620687115804,37952,1506925620638364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,0.0,0.00837758040957,0.228821833333,-9.635033625,-0.302371708333,-0.626714285714,0.187285714286,0.037,1006.24,0.0
1506925620687119592,37953,1506925620643364000,imu0,0.0,0.0,0.0,0.0,0.00837758040957,-0.00418879020479,0.00767944870878,0.236994041667,-9.61868920833,-0.277855083333,-0.626714285714,0.187285714286,0.037,1006.24,0.0
1506925620687122654,37954,1506925620648364000,imu0,0.0,0.0,0.0,0.0,0.00279252680319,-0.0013962634016,0.00558505360638,0.286027291667,-9.65137804167,-0.286027291667,-0.626714285714,0.187285714286,0.037,1006.24,0.0
1506925620687139147,37955,1506925620653364000,imu0,0.0,0.0,0.0,0.0,0.0013962634016,-0.0013962634016,0.00349065850399,0.310543916667,-9.65137804167,-0.277855083333,-0.618571428571,0.181285714286,0.0367142857143,1006.16,0.0
1506925620687146452,37956,1506925620658364000,imu0,0.0,0.0,0.0,0.0,0.000698131700798,0.00349065850399,0.00418879020479,0.286027291667,-9.57782816667,-0.261510666667,-0.618571428571,0.181285714286,0.0367142857143,1006.16,0.0
1506925620687152058,37957,1506925620663364000,imu0,0.0,0.0,0.0,0.0,0.00349065850399,0.0,0.010471975512,0.269682875,-9.65137804167,-0.286027291667,-0.618571428571,0.181285714286,0.0367142857143,1006.16,0.0
1506925620687167044,37958,1506925620668364000,imu0,0.0,0.0,0.0,0.0,0.00628318530718,0.0,0.00767944870878,0.269682875,-9.65137804167,-0.286027291667,-0.618571428571,0.181285714286,0.0367142857143,1006.16,0.0
1506925620737208242,37959,1506925620673364000,imu0,0.0,0.0,0.0,0.0,0.00628318530718,0.0013962634016,0.00977384381117,0.269682875,-9.635033625,-0.286027291667,-0.622571428571,0.187285714286,0.037,1006.26,0.0
1506925620737219756,37960,1506925620678364000,imu0,0.0,0.0,0.0,0.0,0.00418879020479,-0.0013962634016,0.00558505360638,0.212477416667,-9.610517,-0.277855083333,-0.622571428571,0.187285714286,0.037,1006.26,0.0
1506925620737223290,37961,1506925620683364000,imu0,0.0,0.0,0.0,0.0,0.00418879020479,-0.000698131700798,0.00628318530718,0.261510666667,-9.610517,-0.277855083333,-0.622571428571,0.187285714286,0.037,1006.26,0.0
1506925620737225528,37962,1506925620688364000,imu0,0.0,0.0,0.0,0.0,0.00698131700798,0.00279252680319,0.00558505360638,0.277855083333,-9.62686141667,-0.261510666667,-0.622571428571,0.187285714286,0.037,1006.26,0.0
1506925620737227817,37963,1506925620693364000,imu0,0.0,0.0,0.0,0.0,0.00349065850399,0.0013962634016,0.00418879020479,0.253338458333,-9.65955025,-0.277855083333,-0.626714285714,0.187285714286,0.037,1006.24,0.0
1506925620737237610,37964,1506925620698364000,imu0,0.0,0.0,0.0,0.0,0.00418879020479,0.00349065850399,0.00418879020479,0.286027291667,-9.7085835,-0.236994041667,-0.626714285714,0.187285714286,0.037,1006.24,0.0
1506925620737255398,37965,1506925620703364000,imu0,0.0,0.0,0.0,0.0,-0.000698131700798,-0.0013962634016,0.00907571211037,0.2941995,-9.61868920833,-0.277855083333,-0.626714285714,0.187285714286,0.037,1006.24,0.0
1506925620737289014,37966,1506925620708364000,imu0,0.0,0.0,0.0,0.0,0.00349065850399,-0.000698131700798,0.010471975512,0.34323275,-9.635033625,-0.286027291667,-0.626714285714,0.187285714286,0.037,1006.24,0.0
1506925620737294172,37967,1506925620713364000,imu0,0.0,0.0,0.0,0.0,0.00418879020479,0.000698131700798,0.00837758040957,0.310543916667,-9.61868920833,-0.277855083333,-0.618571428571,0.183285714286,0.0391428571429,1006.26,0.0
1506925620737300383,37968,1506925620718364000,imu0,0.0,0.0,0.0,0.0,0.00418879020479,-0.00279252680319,0.00907571211037,0.228821833333,-9.56148375,-0.277855083333,-0.618571428571,0.183285714286,0.0391428571429,1006.26,0.0
1506925620787230851,37969,1506925620723364000,imu0,0.0,0.0,0.0,0.0,0.000698131700798,-0.0013962634016,0.010471975512,0.204305208333,-9.586000375,-0.310543916667,-0.618571428571,0.183285714286,0.0391428571429,1006.26,0.0
1506925620787240786,37970,1506925620728364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,0.00209439510239,0.010471975512,0.196133,-9.62686141667,-0.326888333333,-0.618571428571,0.183285714286,0.0391428571429,1006.26,0.0
1506925620787248359,37971,1506925620733364000,imu0,0.0,0.0,0.0,0.0,0.00628318530718,0.00349065850399,0.00279252680319,0.196133,-9.64320583333,-0.253338458333,-0.628714285714,0.187285714286,0.037,1006.14,0.0
1506925620787254446,37972,1506925620738364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,0.000698131700798,0.00279252680319,0.261510666667,-9.635033625,-0.228821833333,-0.628714285714,0.187285714286,0.037,1006.14,0.0
1506925620787258997,37973,1506925620743364000,imu0,0.0,0.0,0.0,0.0,0.00977384381117,-0.00488692190558,0.00279252680319,0.326888333333,-9.62686141667,-0.261510666667,-0.628714285714,0.187285714286,0.037,1006.14,0.0
1506925620787277930,37974,1506925620748364000,imu0,0.0,0.0,0.0,0.0,0.00628318530718,0.00418879020479,0.00349065850399,0.351404958333,-9.65137804167,-0.286027291667,-0.628714285714,0.187285714286,0.037,1006.14,0.0
1506925620787294900,37975,1506925620753364000,imu0,0.0,0.0,0.0,0.0,0.00628318530718,0.00279252680319,0.00767944870878,0.392266,-9.61868920833,-0.253338458333,-0.618571428571,0.181285714286,0.0367142857143,1006.36,0.0
1506925620787300391,37976,1506925620758364000,imu0,0.0,0.0,0.0,0.0,0.00349065850399,-0.00349065850399,0.00977384381117,0.335060541667,-9.61868920833,-0.212477416667,-0.618571428571,0.181285714286,0.0367142857143,1006.36,0.0
1506925620787311301,37977,1506925620763364000,imu0,0.0,0.0,0.0,0.0,-0.000698131700798,-0.00418879020479,0.0132645023152,0.286027291667,-9.59417258333,-0.253338458333,-0.618571428571,0.181285714286,0.0367142857143,1006.36,0.0
1506925620787315254,37978,1506925620768364000,imu0,0.0,0.0,0.0,0.0,-0.00209439510239,-0.00209439510239,0.013962634016,0.228821833333,-9.67589466667,-0.375921583333,-0.618571428571,0.181285714286,0.0367142857143,1006.36,0.0
1506925620837186335,37979,1506925620773364000,imu0,0.0,0.0,0.0,0.0,0.00698131700798,0.0013962634016,0.00907571211037,0.196133,-9.7085835,-0.359577166667,-0.622571428571,0.187285714286,0.037,1006.38,0.0
1506925620837195907,37980,1506925620778364000,imu0,0.0,0.0,0.0,0.0,0.00767944870878,-0.000698131700798,0.00418879020479,0.171616375,-9.61868920833,-0.286027291667,-0.622571428571,0.187285714286,0.037,1006.38,0.0
1506925620837200788,37981,1506925620783364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,0.0,0.00558505360638,0.212477416667,-9.62686141667,-0.228821833333,-0.622571428571,0.187285714286,0.037,1006.38,0.0
1506925620837208306,37982,1506925620788364000,imu0,0.0,0.0,0.0,0.0,0.00279252680319,0.00209439510239,0.00767944870878,0.269682875,-9.61868920833,-0.2941995,-0.622571428571,0.187285714286,0.037,1006.38,0.0
1506925620837212467,37983,1506925620793364000,imu0,0.0,0.0,0.0,0.0,0.000698131700798,0.00418879020479,0.00698131700798,0.318716125,-9.60234479167,-0.277855083333,-0.626714285714,0.187285714286,0.0394285714286,1006.34,0.0
1506925620837221652,37984,1506925620798364000,imu0,0.0,0.0,0.0,0.0,0.00488692190558,0.00349065850399,0.00837758040957,0.335060541667,-9.59417258333,-0.212477416667,-0.626714285714,0.187285714286,0.0394285714286,1006.34,0.0
1506925620837227449,37985,1506925620803364000,imu0,0.0,0.0,0.0,0.0,0.00349065850399,-0.00349065850399,0.00977384381117,0.277855083333,-9.61868920833,-0.286027291667,-0.626714285714,0.187285714286,0.0394285714286,1006.34,0.0
1506925620837232091,37986,1506925620808364000,imu0,0.0,0.0,0.0,0.0,0.0013962634016,-0.000698131700798,0.00837758040957,0.236994041667,-9.59417258333,-0.34323275,-0.626714285714,0.187285714286,0.0394285714286,1006.34,0.0
1506925620837241974,37987,1506925620813364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,0.00488692190558,0.00767944870878,0.204305208333,-9.66772245833,-0.277855083333,-0.618571428571,0.183285714286,0.0391428571429,1006.28,0.0
1506925620837275704,37988,1506925620818364000,imu0,0.0,0.0,0.0,0.0,0.00698131700798,0.00418879020479,0.00418879020479,0.14709975,-9.66772245833,-0.228821833333,-0.618571428571,0.183285714286,0.0391428571429,1006.28,0.0
1506925620887083779,37989,1506925620823364000,imu0,0.0,0.0,0.0,0.0,0.00418879020479,-0.0013962634016,0.00418879020479,0.179788583333,-9.65955025,-0.269682875,-0.618571428571,0.183285714286,0.0391428571429,1006.28,0.0
1506925620887092335,37990,1506925620828364000,imu0,0.0,0.0,0.0,0.0,0.00767944870878,-0.00209439510239,0.00558505360638,0.261510666667,-9.586000375,-0.318716125,-0.618571428571,0.183285714286,0.0391428571429,1006.28,0.0
1506925620887100403,37991,1506925620833364000,imu0,0.0,0.0,0.0,0.0,0.00349065850399,0.0013962634016,0.00418879020479,0.269682875,-9.684066875,-0.286027291667,-0.622714285714,0.187285714286,0.037,1006.18,0.0
1506925620887104410,37992,1506925620838364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,0.00279252680319,0.00558505360638,0.277855083333,-9.65955025,-0.269682875,-0.622714285714,0.187285714286,0.037,1006.18,0.0
1506925620887113598,37993,1506925620843364000,imu0,0.0,0.0,0.0,0.0,0.0013962634016,0.0,0.00628318530718,0.253338458333,-9.65955025,-0.253338458333,-0.622714285714,0.187285714286,0.037,1006.18,0.0
1506925620887150423,37994,1506925620848364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,0.0013962634016,0.00698131700798,0.286027291667,-9.65137804167,-0.310543916667,-0.622714285714,0.187285714286,0.037,1006.18,0.0
1506925620887155249,37995,1506925620853364000,imu0,0.0,0.0,0.0,0.0,0.00698131700798,0.0,0.00767944870878,0.310543916667,-9.66772245833,-0.2941995,-0.616571428571,0.181285714286,0.0391428571429,1006.2,0.0
1506925620887161860,37996,1506925620858364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,0.00209439510239,0.00558505360638,0.277855083333,-9.62686141667,-0.277855083333,-0.616571428571,0.181285714286,0.0391428571429,1006.2,0.0
1506925620887167837,37997,1506925620863364000,imu0,0.0,0.0,0.0,0.0,0.00488692190558,-0.00279252680319,0.00977384381117,0.277855083333,-9.61868920833,-0.24516625,-0.616571428571,0.181285714286,0.0391428571429,1006.2,0.0
1506925620887193248,37998,1506925620868364000,imu0,0.0,0.0,0.0,0.0,0.00349065850399,-0.00418879020479,0.00767944870878,0.269682875,-9.61868920833,-0.286027291667,-0.624571428571,0.185285714286,0.037,1006.28,0.0
1506925620937037882,37999,1506925620873364000,imu0,0.0,0.0,0.0,0.0,0.00279252680319,-0.00349065850399,0.00907571211037,0.261510666667,-9.54513933333,-0.318716125,-0.624571428571,0.185285714286,0.037,1006.28,0.0
1506925620937044527,38000,1506925620878364000,imu0,0.0,0.0,0.0,0.0,0.00698131700798,0.000698131700798,0.00907571211037,0.261510666667,-9.59417258333,-0.286027291667,-0.624571428571,0.185285714286,0.037,1006.28,0.0
1506925620937047909,38001,1506925620883364000,imu0,0.0,0.0,0.0,0.0,0.00349065850399,-0.000698131700798,0.00837758040957,0.204305208333,-9.65955025,-0.269682875,-0.624571428571,0.185285714286,0.037,1006.28,0.0
1506925620937062655,38002,1506925620888364000,imu0,0.0,0.0,0.0,0.0,0.00628318530718,-0.00209439510239,0.00488692190558,0.24516625,-9.65137804167,-0.302371708333,-0.626714285714,0.187285714286,0.037,1006.26,0.0
1506925620937069895,38003,1506925620893364000,imu0,0.0,0.0,0.0,0.0,0.000698131700798,-0.0013962634016,0.00349065850399,0.302371708333,-9.65137804167,-0.277855083333,-0.626714285714,0.187285714286,0.037,1006.26,0.0
1506925620937077820,38004,1506925620898364000,imu0,0.0,0.0,0.0,0.0,0.000698131700798,0.00349065850399,0.00418879020479,0.269682875,-9.64320583333,-0.212477416667,-0.626714285714,0.187285714286,0.037,1006.26,0.0
1506925620937082529,38005,1506925620903364000,imu0,0.0,0.0,0.0,0.0,0.000698131700798,0.00488692190558,0.00488692190558,0.277855083333,-9.56148375,-0.261510666667,-0.626714285714,0.187285714286,0.037,1006.26,0.0
1506925620937086169,38006,1506925620908364000,imu0,0.0,0.0,0.0,0.0,0.00349065850399,-0.0013962634016,0.00767944870878,0.286027291667,-9.610517,-0.286027291667,-0.616571428571,0.183285714286,0.0367142857143,1006.2,0.0
1506925620937142521,38007,1506925620913364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,0.00279252680319,0.00767944870878,0.228821833333,-9.67589466667,-0.277855083333,-0.616571428571,0.183285714286,0.0367142857143,1006.2,0.0
1506925620937148993,38008,1506925620918364000,imu0,0.0,0.0,0.0,0.0,0.00488692190558,0.00209439510239,0.00767944870878,0.261510666667,-9.59417258333,-0.24516625,-0.616571428571,0.183285714286,0.0367142857143,1006.2,0.0
1506925620987084966,38009,1506925620923364000,imu0,0.0,0.0,0.0,0.0,0.00558505360638,-0.0013962634016,0.00907571211037,0.277855083333,-9.65137804167,-0.236994041667,-0.616571428571,0.183285714286,0.0367142857143,1006.2,0.0
1506925620987090805,38010,1506925620928364000,imu0,0.0,0.0,0.0,0.0,0.0,0.0013962634016,0.00767944870878,0.269682875,-9.59417258333,-0.2941995,-0.624714285714,0.187285714286,0.037,1006.32,0.0
